730,"Bottrop","Germany",51.524700,6.922800,118705,1180.0000000000,0.959
731,"Appleton","United States of America",44.278000,-88.389200,234701,95.4000000000,0.938
732,"Catumbela","Angola",-12.433900,13.543300,175805,27.2000000000,0.616
733,"Basildon","United Kingdom",51.580000,0.490000,185900,1708.5000000000,0.946
734,"Botucatu","Brazil",-22.885800,-48.445000,139483,25.1000000000,0.786
735,"Apucarana","Brazil",-23.550800,-51.460800,130134,25.1000000000,0.786
736,"Caucaia","Brazil",-3.732800,-38.655800,355679,25.1000000000,0.786
737,"Basingstoke","United Kingdom",51.266700,-1.087600,107355,280.8000000000,0.946
738,"Bou Saada","Algeria",36.752400,4.583300,111787,18.7000000000,0.763
739,"Basirhat","India",22.657200,88.894200,125254,423.8000000000,0.685
740,"Cavite City","Philippines",14.480000,120.900000,100674,324.4000000000,0.720
741,"Bassila","Benin",9.016700,1.666700,130770,110.6000000000,0.515
742,"Cawayan","Philippines",9.970000,122.620000,108480,324.4000000000,0.720
743,"Basuo","China",19.092000,108.671000,167636,148.8000000000,0.797
744,"Aqchah","Afghanistan",36.911400,66.185800,1012000,61.1000000000,0.496
745,"Caxias","Brazil",-4.858900,-43.355800,139756,25.1000000000,0.786
746,"Bat Yam","Israel",32.023100,34.750300,128800,423.2000000000,0.919
747,"Aqtau","Kazakhstan",43.652500,51.157500,183350,7.0000000000,0.837
748,"Caxias do Sul","Brazil",-29.167800,-51.178900,360419,25.1000000000,0.786
749,"Aqtobe","Kazakhstan",50.283600,57.229700,387807,7.0000000000,0.837
750,"Cayirova","Turkey",40.800000,29.416700,150792,108.5000000000,0.853
751,"Aquin","Haiti",18.279700,-73.394300,104216,415.9000000000,0.554
752,"Cazanga","Angola",-9.300000,14.950000,171743,27.2000000000,0.616
753,"Bata","Equatorial Guinea",1.865000,9.770000,250770,20.9000000000,0.674
754,"Batala","India",31.818600,75.202800,183314,423.8000000000,0.685
755,"Batam Centre","Indonesia",1.127200,104.055600,1196396,145.1000000000,0.728
756,"Cazenga","Angola",-8.821400,13.291100,892401,27.2000000000,0.616
757,"Batang","Indonesia",-6.908100,109.730400,136145,145.1000000000,0.728
758,"Cebu City","Philippines",10.320000,123.750000,964169,324.4000000000,0.720
759,"Batangas","Philippines",13.830000,121.000000,351437,324.4000000000,0.720
760,"Cedar Rapids","United States of America",41.966200,-91.678300,192755,35.5000000000,0.938
761,"Bataysk","Russia",47.166700,39.733300,124987,8.5000000000,0.832
762,"Ar Rahmaniyah","Egypt",31.104800,30.641400,176315,104.0000000000,0.754
763,"Ar Ramadi","Iraq",33.425800,43.299200,874543,93.9000000000,0.695
764,"Batman","Turkey",37.887000,41.132000,452157,108.5000000000,0.853
765,"Ceel Baraf","Somalia",3.207200,45.759300,384630,25.7000000000,0.404
766,"Ar Ramtha","Jordan",32.558900,36.014700,155693,114.9000000000,0.754
767,"Batna","Algeria",35.550000,6.166700,290645,18.7000000000,0.763
768,"Cekme","Turkey",41.036900,29.178600,296066,108.5000000000,0.853
769,"Baton Rouge","United States of America",30.442000,-91.131100,630063,35.5000000000,0.938
770,"Celaya","Mexico",20.522200,-100.812200,378143,937.6000000000,0.789
771,"Battalgazi","Turkey",38.422800,38.365600,307478,324.8000000000,0.853
772,"Cencheng","China",22.916700,111.000000,724364,148.8000000000,0.797
773,"Ar Raqqah","Syria",35.930400,39.020000,299824,98.7000000000,0.564
774,"Centennial","United States of America",39.592600,-104.867300,107386,35.5000000000,0.938
775,"Ar Rass","Saudi Arabia",25.869400,43.497300,121359,16.4000000000,0.900
776,"Central Coast","Australia",-33.300000,151.200000,346596,3.4000000000,0.958
777,"Battambang","Cambodia",13.102800,103.198300,130000,93.6000000000,0.606
778,"Central District","China",22.286700,114.155000,235953,6841.3000000000,0.955
779,"Batu","Indonesia",-7.872000,112.525000,190184,145.1000000000,0.728
780,"Batu Gajah","Malaysia",4.469200,101.041100,133422,99.1000000000,0.819
781,"Batu Pahat","Malaysia",1.850400,102.933300,140000,99.1000000000,0.819
782,"Batumi","Georgia",41.645800,41.641700,169095,57.1000000000,0.844
783,"Centro Habana","Cuba",23.134800,-82.370100,132451,103.0000000000,0.762
784,"Baubau","Indonesia",-5.462200,122.605800,152143,145.1000000000,0.728
785,"Ar Rayyan","Qatar",25.250000,51.400000,605712,252.9000000000,0.886
786,"Centurion","South Africa",-25.860300,28.189400,236580,49.2000000000,0.741
787,"Bauchi","Nigeria",10.500000,10.000000,693700,228.8000000000,0.560
788,"Ar Rumaythah","Iraq",31.528300,45.203900,115431,93.9000000000,0.695
789,"Cerkezkoy","Turkey",41.288900,28.004200,206829,2495.5000000000,0.853
790,"Baure","Nigeria",12.783300,8.766700,197425,228.8000000000,0.560
791,"Ar Rusayfah","Jordan",32.017800,36.046400,472604,114.9000000000,0.754
792,"Cerro","Cuba",23.088100,-82.395000,124994,103.0000000000,0.762
793,"Ar Ruseris","Sudan",11.863300,34.387700,215857,23.8000000000,0.511
794,"Ceyhan","Turkey",37.028900,35.812500,158922,112.4000000000,0.853
795,"Ar Rustaq","Oman",23.390800,57.424400,120000,16.9000000000,0.858
796,"Aracaju","Brazil",-10.911100,-37.071700,664908,25.1000000000,0.786
797,"Bauru","Brazil",-22.314700,-49.060600,366992,25.1000000000,0.786
798,"Aracatuba","Brazil",-21.208900,-50.432800,200124,25.1000000000,0.786
799,"Ch'onan","South Korea",36.810000,127.147500,656583,512.0000000000,0.937
800,"Aracruz","Brazil",-19.820300,-40.273300,103101,25.1000000000,0.786
801,"Ch'ongjin","North Korea",41.783300,129.766700,667929,214.8000000000,0.907
802,"Arad","Romania",46.175000,21.312500,145078,80.2000000000,0.845
803,"Bavaro","Dominican Republic",18.717000,-68.450000,150000,225.1000000000,0.776
804,"Ch'ungmu","South Korea",34.833300,128.416700,121020,512.0000000000,0.937
805,"Bawshar","Oman",23.577700,58.399800,383257,16.9000000000,0.858
806,"Chabahar","Iran",25.292800,60.649700,106739,51.6000000000,0.799
807,"Bayamo","Cuba",20.379500,-76.643300,235107,103.0000000000,0.762
808,"Arafat","Madagascar",18.058300,-15.962100,175969,4.6000000000,0.563
809,"Bayamon","Puerto Rico",18.379400,-66.163500,167312,318.9000000000,0.897
810,"Araguaina","Brazil",-7.190800,-48.206900,171301,25.1000000000,0.786
811,"Bayan Lepas","Malaysia",5.299900,100.260500,122654,99.1000000000,0.819
812,"Chaguanas","Trinidad and Tobago",10.516700,-61.400000,101297,273.6000000000,0.807
813,"Araguari","Brazil",-18.648900,-48.186900,117808,25.1000000000,0.786
814,"Bayat","Turkey",40.545500,34.957000,269595,108.5000000000,0.853
815,"Chak Jhumra","Pakistan",31.566700,73.183300,332461,255.4000000000,0.544
816,"Bayawan","Philippines",9.370000,122.800000,122747,324.4000000000,0.720
817,"Chakradharpur","India",22.700000,85.630000,197953,423.8000000000,0.685
818,"Baybay","Philippines",10.680000,124.800000,111848,324.4000000000,0.720
819,"Chakwal","Pakistan",32.930300,72.855600,299751,255.4000000000,0.544
820,"Arak","Iran",34.091400,49.693300,520944,51.6000000000,0.799
821,"Bayugan","Philippines",8.710000,125.750000,109499,324.4000000000,0.720
822,"Arakawa","Japan",35.733300,139.783300,217891,333.5000000000,0.925
823,"Aral","China",40.548000,81.281000,158593,148.8000000000,0.797
824,"Arapiraca","Brazil",-9.752500,-36.661100,234696,25.1000000000,0.786
825,"Arapongas","Brazil",-23.418900,-51.423900,119138,25.1000000000,0.786
826,"Araraquara","Brazil",-21.793900,-48.175800,242228,25.1000000000,0.786
827,"Chalco","Mexico",19.264700,-98.897500,310130,1767.1000000000,0.789
828,"Chaman","Pakistan",30.922200,66.444700,107660,255.4000000000,0.544
829,"Bouafle","Ivory Coast",6.990300,-5.744200,213967,318.1000000000,0.582
830,"Champaign","United States of America",40.114200,-88.273700,148477,35.5000000000,0.938
831,"Araras","Brazil",-22.356900,-47.383900,130866,25.1000000000,0.786
832,"Bouake","Ivory Coast",7.683300,-5.033100,740000,83.9000000000,0.582
833,"Champdani","India",22.802000,88.346000,111251,423.8000000000,0.685
834,"Araucaria","Brazil",-25.592800,-49.410000,151666,25.1000000000,0.786
835,"Boulder","United States of America",40.024800,-105.252400,120121,573.0000000000,0.938
836,"Araxa","Brazil",-19.592800,-46.940800,111691,25.1000000000,0.786
837,"Arayat","Philippines",15.149300,120.769200,144875,324.4000000000,0.720
838,"Arcahaie","Haiti",18.770200,-72.512300,130306,415.9000000000,0.554
839,"Chanda","India",19.950000,79.297000,518000,423.8000000000,0.685
840,"Arcot","India",12.904700,79.323800,129640,423.8000000000,0.685
841,"Ardabil","Iran",38.251700,48.297500,529374,51.6000000000,0.799
842,"Arecibo","Puerto Rico",18.449100,-66.738700,125548,318.9000000000,0.897
843,"Arequipa","Peru",-16.398900,-71.536900,1008290,26.0000000000,0.794
844,"Argenteuil","France",48.947800,2.248900,107135,6165.7000000000,0.920
845,"Bazal'tove","Ukraine",50.676500,26.160000,625543,72.0000000000,0.779
846,"Bazhou","China",31.868000,106.748000,2712894,148.8000000000,0.797
847,"Ariana","Tunisia",36.862500,10.195600,123079,73.0000000000,0.746
848,"Arica","Chile",-18.478400,-70.321200,202131,52.5000000000,0.878
849,"Ariquemes","Brazil",-9.916100,-63.040800,111148,25.1000000000,0.786
850,"Arkhangelsk","Russia",64.543100,40.537500,351488,8.5000000000,0.832
851,"Beaumont","United States of America",30.084900,-94.145100,146554,76.5000000000,0.938
852,"Arlington","United States of America",32.699800,-97.125000,394769,3467.3000000000,0.938
853,"Beawar","India",26.100000,74.320000,151472,423.8000000000,0.685
854,"Armavir","Russia",45.000000,41.116700,184546,8.5000000000,0.832
855,"Bechar","Algeria",31.616700,-2.216700,165627,18.7000000000,0.763
856,"Armenia","Colombia",4.530000,-75.680000,301226,44.9000000000,0.788
857,"Boulogne-Billancourt","France",48.835200,2.240900,120205,19473.6000000000,0.920
858,"Arnavutkoy","Turkey",41.185600,28.740600,326452,677.4000000000,0.853
859,"Bournemouth","United Kingdom",50.720000,-1.880000,187503,280.8000000000,0.946
860,"Bouskoura","Morocco",33.448900,-7.648600,200359,83.6000000000,0.710
861,"Arnhem","Netherlands",51.983300,5.916700,164096,1615.3000000000,0.955
862,"Bowling Green","United States of America",36.971600,-86.437800,102247,35.5000000000,0.938
863,"Bozhou","China",33.846300,115.778600,4850657,148.8000000000,0.797
864,"Arrah","India",25.551400,84.660300,261430,423.8000000000,0.685
865,"Bradford","United Kingdom",53.800000,-1.750000,293277,1494.7000000000,0.946
866,"Braga","Portugal",41.550300,-8.420000,181494,110.4000000000,0.890
867,"Arroyo Naranjo","Cuba",23.043600,-82.332800,210053,103.0000000000,0.762
868,"Braganca","Brazil",-1.053600,-46.765600,128914,30.2000000000,0.786
869,"Arsuz","Turkey",36.412800,35.886700,101233,195.8000000000,0.853
870,"Braganca Paulista","Brazil",-22.918900,-46.542500,160665,25.1000000000,0.786
871,"Chandannagar","India",22.870000,88.380000,166867,423.8000000000,0.685
872,"Artem","Russia",43.366700,132.200000,108539,8.5000000000,0.832
873,"Arusha","United Republic of Tanzania",-3.366700,36.683300,617631,65.1000000000,0.555
874,"Chandigarh","India",30.750000,76.780000,1055450,423.8000000000,0.685
875,"Arvada","United States of America",39.832000,-105.151000,122835,35.5000000000,0.938
876,"Chandler","United States of America",33.282500,-111.851400,278123,17.0000000000,0.938
877,"Brahmanbaria","Bangladesh",23.972300,91.109900,268279,1126.9000000000,0.685
878,"Chang'an","China",29.476800,113.450400,433200,148.8000000000,0.797
879,"Brahmanpara","Bangladesh",23.616500,91.067900,204691,1126.9000000000,0.685
880,"Changbang","China",30.455500,120.443300,110352,148.8000000000,0.797
881,"Brahmapur","India",19.315000,84.794100,355823,423.8000000000,0.685
882,"Arzamas","Russia",55.400000,43.816700,103629,8.5000000000,0.832
883,"Braila","Romania",45.269200,27.957500,154686,80.2000000000,0.845
884,"As Safirah","Syria",36.077000,37.372500,106460,98.7000000000,0.564
885,"As Salamiyah","Syria",35.011300,37.053200,110683,98.7000000000,0.564
886,"Beersheba","Israel",31.252200,34.786700,209000,423.2000000000,0.919
887,"Begusarai","India",25.420000,86.130000,252008,423.8000000000,0.685
888,"Behbahan","Iran",30.594200,50.243300,122604,51.6000000000,0.799
889,"Beian","China",48.250000,126.516700,308237,148.8000000000,0.797
890,"As Samawah","Iraq",31.316700,45.283300,215000,93.9000000000,0.695
891,"As Sulaymaniyah","Iraq",35.550000,45.433300,878146,93.9000000000,0.695
892,"Brajarajnagar","India",21.816700,83.916700,101585,423.8000000000,0.685
893,"Beichengqu","China",40.437000,113.110000,195229,148.8000000000,0.797
894,"Brampton","Canada",43.683300,-79.766700,656480,2658.5000000000,0.939
895,"Beihai","China",21.481000,109.120000,1680000,148.8000000000,0.797
896,"As Suwayq","Oman",23.849400,57.438600,170000,16.9000000000,0.858
897,"Beijing","China",39.906700,116.397500,18522000,148.8000000000,0.797
898,"Beining","China",41.600000,121.800000,422289,148.8000000000,0.797
899,"Asaba","Nigeria",6.183300,6.733300,500000,228.8000000000,0.560
900,"Brandon","United States of America",27.936700,-82.300000,116365,657.3000000000,0.938
901,"Beipiao","China",41.801000,120.771000,439998,148.8000000000,0.797
902,"Asagicinik","Turkey",41.271900,36.350800,100641,108.5000000000,0.853
903,"Brantford","Canada",43.166700,-80.250000,104688,1072.6000000000,0.939
904,"Brasilia","Brazil",-15.793900,-47.882800,141742,25.1000000000,0.786
905,"Brasov","Romania",45.666700,25.616700,237589,80.2000000000,0.845
906,"Beira","Mozambique",-19.833300,34.850000,530604,40.1000000000,0.493
907,"Changchun","China",43.897000,125.326000,4408154,148.8000000000,0.797
908,"Beirut","Lebanon",33.898100,35.505800,2421354,647.6000000000,0.752
909,"Changde","China",29.031000,111.699000,5279102,148.8000000000,0.797
910,"Bejaia","Algeria",36.751100,5.064200,176139,18.7000000000,0.763
911,"Changhua","Taiwan",24.066700,120.533300,226564,659.1000000000,0.797
912,"Beji","Indonesia",-6.370400,106.817600,171660,145.1000000000,0.728
913,"Changping","China",40.224800,116.194400,614821,148.8000000000,0.797
914,"Bekasi","Indonesia",-6.233300,107.000000,2381053,145.1000000000,0.728
915,"Changsha","China",28.228000,112.939000,4766296,148.8000000000,0.797
916,"Changshu","China",31.656000,120.753000,1510100,148.8000000000,0.797
917,"Changwon","South Korea",35.270800,128.663100,1009998,512.0000000000,0.937
918,"Changzhi","China",36.195000,113.117000,3180884,148.8000000000,0.797
919,"Changzhou","China",31.811000,119.974000,3601079,148.8000000000,0.797
920,"Chaohucun","China",31.624400,117.890200,727162,148.8000000000,0.797
921,"Chaoshan","China",23.076800,113.869600,156522,148.8000000000,0.797
922,"Chaoyang","China",41.571000,120.453000,2872857,148.8000000000,0.797
923,"Bratislava","Slovakia",48.144700,17.112800,475503,111.4000000000,0.880
924,"Chaozhou","China",23.658000,116.622000,2656600,148.8000000000,0.797
925,"Bratsk","Russia",56.116700,101.600000,220097,8.5000000000,0.832
926,"Chapeco","Brazil",-27.095800,-52.617800,224013,25.1000000000,0.786
927,"Asahikawa","Japan",43.766700,142.366700,331392,333.5000000000,0.925
928,"Braunschweig","Germany",52.266700,10.516700,551000,1311.9000000000,0.959
929,"Asaka","Japan",35.797200,139.593900,143915,333.5000000000,0.925
930,"Brazzaville","Republic of the Congo",-4.266700,15.266700,2557100,16.5000000000,0.649
931,"Asan","South Korea",36.783600,127.004200,332790,512.0000000000,0.937
932,"Breda","Netherlands",51.587500,4.775000,184126,766.1000000000,0.955
933,"Asansol","India",23.680000,86.990000,563917,423.8000000000,0.685
934,"Chapra","India",25.784800,84.727400,212955,423.8000000000,0.685
935,"Charallave","Venezuela",10.243100,-66.862200,129214,31.3000000000,0.709
936,"Charleroi","Belgium",50.416700,4.444200,204322,1986.9000000000,0.951
937,"Charleston","United States of America",32.816800,-79.968700,726389,157.7000000000,0.938
938,"Ash Shamiyah","Iraq",31.962500,44.600800,300000,93.9000000000,0.695
939,"Ash Shatrah","Iraq",31.417500,46.177200,254000,93.9000000000,0.695
940,"Ash Shaykh `Uthman","Yemen",12.886400,45.015600,105248,57.8000000000,0.470
941,"Charlotte","United States of America",35.208300,-80.830300,1436613,35.5000000000,0.938
942,"Charlottesville","United States of America",38.037500,-78.485500,102802,1708.9000000000,0.938
943,"Charsadda","Pakistan",34.150000,71.733300,105414,255.4000000000,0.544
944,"Chas","India",23.630000,86.170000,141640,106.0000000000,0.685
945,"Chatham","Canada",42.422900,-82.132400,103988,22.5000000000,0.939
946,"Ash Shihaniyah","Qatar",25.372200,51.204700,161240,252.9000000000,0.886
947,"Belahi","India",26.400000,86.250000,4487379,423.8000000000,0.685
948,"Ash Shuhada'","Egypt",30.596800,30.899300,358486,104.0000000000,0.754
949,"Belas","Angola",-8.998300,13.265000,500000,27.2000000000,0.616
950,"Belem","Brazil",-1.455800,-48.503900,1280614,25.1000000000,0.786
951,"Belfast","United Kingdom",54.596700,-5.930000,345006,2512.8000000000,0.946
952,"Chattanooga","United States of America",35.066000,-85.248100,410795,35.5000000000,0.938
953,"Belgaum","India",15.850000,74.500000,488157,423.8000000000,0.685
954,"Bremen","Germany",53.075800,8.807200,577026,1749.0000000000,0.959
955,"Chattogram","Bangladesh",22.335000,91.832500,2581643,1126.9000000000,0.685
956,"Ashaiman","Ghana",5.699500,-0.034800,208060,133.0000000000,0.628
957,"Belgorod","Russia",50.600000,36.600000,328482,8.5000000000,0.832
958,"Bremerhaven","Germany",53.550000,8.583300,114677,1229.6000000000,0.959
959,"Ashdod","Israel",31.797800,34.650300,220174,423.2000000000,0.919
960,"Belgrade","Republic of Serbia",44.817800,20.456900,1197714,98.4000000000,0.833
961,"Bremerton","United States of America",47.543600,-122.712100,228576,35.5000000000,0.938
962,"Asheville","United States of America",35.570700,-82.553700,295040,35.5000000000,0.938
963,"Ashgabat","Turkmenistan",37.937500,58.380000,1030063,12.5000000000,0.764
964,"Ashikaga","Japan",36.340200,139.449700,142882,333.5000000000,0.925
965,"Bellary","India",15.100000,76.916700,410445,423.8000000000,0.685
966,"Brescia","Italy",45.538900,10.220300,196446,2167.7000000000,0.915
967,"Brest","Belarus",52.134700,23.656900,344470,31.7000000000,0.824
968,"Breves","Brazil",-1.682200,-50.480300,103497,14.5000000000,0.786
969,"Bridgeport","United States of America",41.191800,-73.195400,921660,35.5000000000,0.938
970,"Bridgetown","Trinidad and Tobago",13.096900,-59.613100,110000,669.1000000000,0.811
971,"Brighton","United Kingdom",50.820800,-0.137500,134293,450.4000000000,0.946
972,"Brisbane","Australia",-27.467800,153.028100,2706966,3.4000000000,0.958
973,"Bristol","United Kingdom",51.453600,-2.597500,707412,4.4000000000,0.946
974,"Brno","Czech Republic",49.192500,16.608300,400566,1869.2000000000,0.915
975,"Brockton","United States of America",42.082100,-71.024200,105080,17.5000000000,0.938
976,"Bellevue","United States of America",47.595100,-122.153500,151199,901.2000000000,0.938
977,"Broken Arrow","United States of America",36.038000,-95.780600,115919,35.5000000000,0.938
978,"Bronx","United States of America",40.850100,-73.866200,1472654,11194.5000000000,0.938
979,"Bellingham","United States of America",48.754800,-122.469000,128737,35.5000000000,0.938
980,"Bello","Colombia",6.333300,-75.566700,561955,4.4000000000,0.788
981,"Chau Doc","Vietnam",10.700000,105.116700,101765,296.4000000000,0.766
982,"Belo Horizonte","Brazil",-19.928100,-43.941900,5328000,25.1000000000,0.786
983,"Brookhaven","United States of America",40.832000,-72.951700,487817,35.5000000000,0.938
984,"Chauddagram","Bangladesh",23.224400,91.373100,443648,1126.9000000000,0.685
985,"Ben Guerir","Morocco",32.000000,14.000000,114872,83.6000000000,0.710
986,"Brooklyn","United States of America",40.650100,-73.949600,2736074,35.5000000000,0.938
987,"Chauhanpatti","India",25.150000,82.600000,233691,423.8000000000,0.685
988,"Ben Tre","Vietnam",10.233300,106.383300,124449,296.4000000000,0.766
989,"Brovary","Ukraine",50.511100,30.790000,109806,72.0000000000,0.779
990,"Cheboksary","Russia",56.150000,47.233300,496350,8.5000000000,0.832
991,"Bend","United States of America",44.056300,-121.309500,113454,35.5000000000,0.938
992,"Chech'on","South Korea",37.133300,128.216700,129066,512.0000000000,0.937
993,"Bendigo","Australia",-36.750000,144.266700,103034,914.9000000000,0.958
994,"Bene Beraq","Israel",32.080700,34.833800,193774,423.2000000000,0.919
995,"Bengbu","China",32.917000,117.389000,3164467,148.8000000000,0.797
996,"Brownsville","United States of America",25.997500,-97.458000,223416,35.5000000000,0.938
997,"Ashmun","Egypt",30.297400,30.976400,901191,104.0000000000,0.754
998,"Chelmsford","United Kingdom",51.730000,0.480000,115369,531.9000000000,0.946
999,"Ashqelon","Israel",31.665800,34.566400,134454,423.2000000000,0.919
1000,"Cheltenham","United Kingdom",51.900000,-2.066700,116447,2337.3000000000,0.946
1001,"Benghazi","Libya",32.116700,20.066700,631555,4.0000000000,0.721
1002,"Asmara","Eritrea",15.335800,38.941100,963000,30.6000000000,0.503
1003,"Assis","Brazil",-22.661900,-50.411900,101409,25.1000000000,0.786
1004,"Astana","Kazakhstan",51.147200,71.422200,1078362,7.0000000000,0.837
1005,"Astrakhan","Russia",46.350000,48.035000,465524,8.5000000000,0.832
1006,"Chelyabinsk","Russia",55.154700,61.375800,1177058,8.5000000000,0.832
1007,"Asuncion","Paraguay",-25.294500,-57.643500,477346,17.7000000000,0.756
1008,"Chemnitz","Germany",50.833300,12.916700,250681,1126.0000000000,0.959
1009,"Chengdu","China",30.660000,104.063300,14645000,148.8000000000,0.797
1010,"Chengguan","China",35.462300,113.805400,740435,148.8000000000,0.797
1011,"Aswan","Egypt",24.088900,32.899700,267913,104.0000000000,0.754
1012,"Chengjiao","China",35.398400,114.064900,476867,148.8000000000,0.797
1013,"Asyut","Egypt",27.186900,31.171400,389307,104.0000000000,0.754
1014,"Chengtangcun","China",35.083300,117.150000,1574648,148.8000000000,0.797
1015,"Chengxiang","China",31.564000,121.174000,709500,148.8000000000,0.797
1016,"Chennai","India",13.082500,80.275000,12395000,423.8000000000,0.685
1017,"Chenzhou","China",25.770000,113.016000,4667134,148.8000000000,0.797
1018,"At Ta'if","Saudi Arabia",21.266700,40.416700,579970,16.4000000000,0.900
1019,"At Taji","Iraq",33.529400,44.277500,200000,93.9000000000,0.695
1020,"Atbara","Sudan",17.716700,33.983300,139768,23.8000000000,0.511
1021,"Cheongju","South Korea",36.633300,127.483300,852018,512.0000000000,0.937
1022,"Atebubu","Ghana",7.755400,-0.980800,105938,133.0000000000,0.628
1023,"Bengkulu","Indonesia",-3.795600,102.259200,360495,145.1000000000,0.728
1024,"Athens","Greece",37.984200,23.728100,3059764,44.7000000000,0.908
1025,"Benguela","Angola",-12.550000,13.416700,512886,27.2000000000,0.616
1026,"Atibaia","Brazil",-23.117200,-46.550600,137187,25.1000000000,0.786
1027,"Beni","Democratic Republic of the Congo",0.500000,29.466700,232000,39.4000000000,0.522
1028,"Atlanta","United States of America",33.762800,-84.422000,5211164,35.5000000000,0.938
1029,"Cherepovets","Russia",59.116700,37.900000,298790,8.5000000000,0.832
1030,"Beni Mellal","Morocco",32.339400,-6.360800,209594,83.6000000000,0.710
1031,"Atsugicho","Japan",35.433300,139.366700,223815,333.5000000000,0.925
1032,"Cherkasy","Ukraine",49.444400,32.059700,269836,72.0000000000,0.779
1033,"Attadappa","India",11.868900,75.355500,2615266,423.8000000000,0.685
1034,"Cherkessk","Russia",44.216700,42.050000,123100,8.5000000000,0.832
1035,"Chernihiv","Ukraine",51.493900,31.294700,282747,72.0000000000,0.779
1036,"Chernivtsi","Ukraine",48.300000,25.933300,264298,72.0000000000,0.779
1037,"Chesapeake","United States of America",36.677800,-76.302300,251153,277.3000000000,0.938
1038,"Attiecoube","Ivory Coast",5.345300,-4.035000,313135,83.9000000000,0.582
1039,"Chetumal","Mexico",18.503600,-88.305300,169028,66.3000000000,0.789
1040,"Chhatarpur","India",24.550000,79.352700,459943,423.8000000000,0.685
1041,"Chhindwara","India",22.057000,78.939600,202688,423.8000000000,0.685
1042,"Atushi","China",39.716200,76.168400,240368,148.8000000000,0.797
1043,"Atyrau","Kazakhstan",47.116700,51.883300,130916,7.0000000000,0.837
1044,"Auburn","United States of America",32.608700,-85.490300,108327,35.5000000000,0.938
1045,"Chi Linh","Vietnam",21.133000,106.383000,220421,296.4000000000,0.766
1046,"Auchi","Nigeria",7.066700,6.266700,150000,228.8000000000,0.560
1047,"Chia","Colombia",4.850000,-74.050000,124309,3.3000000000,0.788
1048,"Auckland","New Zealand",-36.849200,174.765300,1470100,18.0000000000,0.938
1049,"Chiang Mai","Thailand",18.795300,98.998600,1198000,136.3000000000,0.798
1050,"Augsburg","Germany",48.368900,10.897800,303150,2057.0000000000,0.959
1051,"Augusta","United States of America",33.364500,-82.070800,439361,3.3000000000,0.938
1052,"Aul","India",20.670000,86.640000,139628,423.8000000000,0.685
1053,"Chiayi","Taiwan",23.480000,120.449700,263188,659.1000000000,0.797
1054,"Chiba","Japan",35.607300,140.106400,975014,333.5000000000,0.925
1055,"Chibia","Angola",-15.183300,13.700000,190670,27.2000000000,0.616
1056,"Chicacole","India",18.300000,83.900000,137944,423.8000000000,0.685
1057,"Aurangabad","India",19.880000,75.320000,1175116,423.8000000000,0.685
1058,"Chicago","United States of America",41.837500,-87.686600,8489066,35.5000000000,0.938
1059,"Chichicastenango","Guatemala",14.933300,-91.116700,150932,167.6000000000,0.662
1060,"Chiclayo","Peru",-6.763000,-79.836600,552508,26.0000000000,0.794
1061,"Chico","United States of America",39.757800,-121.816100,109411,35.5000000000,0.938
1062,"Chicoloapan","Mexico",19.416700,-98.900000,175053,4836.9000000000,0.789
1063,"Chicomba","Angola",-14.133300,14.916700,131807,27.2000000000,0.616
1064,"Chicoutimi","Canada",48.433300,-71.066700,103934,3.8000000000,0.939
1065,"Chidambaram","India",11.407000,79.691200,115913,423.8000000000,0.685
1066,"Chifeng","China",42.255000,118.882500,4035967,148.8000000000,0.797
1067,"Chigasaki","Japan",35.333300,139.400000,242347,333.5000000000,0.925
1068,"Chihuahua","Mexico",28.636900,-106.076900,925762,111.5000000000,0.789
1069,"Beni Yakhlef","Morocco",33.655500,-7.322100,117653,83.6000000000,0.710
1070,"Benin City","Nigeria",6.333300,5.622200,1780000,228.8000000000,0.560
1071,"Benoni","South Africa",-26.188300,28.320600,158777,49.2000000000,0.741
1072,"Bento Goncalves","Brazil",-29.170800,-51.518900,123151,25.1000000000,0.786
1073,"Chikmagalur","India",13.313000,75.737000,118401,423.8000000000,0.685
1074,"Chikushino","Japan",33.487500,130.525800,103185,333.5000000000,0.925
1075,"Chilakalurupet","India",16.089200,80.167200,101398,423.8000000000,0.685
1076,"Benxi","China",41.303900,123.764900,1326018,148.8000000000,0.797
1077,"Chilapa de Alvarez","Mexico",17.594400,-99.177800,120790,164.1000000000,0.789
1078,"Chilas","Pakistan",35.419400,74.094400,214000,255.4000000000,0.544
1079,"Chilpancingo","Mexico",17.550000,-99.500000,225728,66.3000000000,0.789
1080,"Chillan","Chile",-36.600000,-72.116700,164270,424.0000000000,0.878
1081,"Chimalhuacan","Mexico",19.413100,-98.983900,614453,12796.2000000000,0.789
1082,"Chilon","Mexico",17.233300,-92.416700,111554,81.5000000000,0.789
1083,"Chimaltenango","Guatemala",14.662200,-90.820800,116642,167.6000000000,0.662
1084,"Chimbote","Peru",-9.074500,-78.593600,291408,26.0000000000,0.794
1085,"Chimoio","Mozambique",-19.116700,33.450000,238976,40.1000000000,0.493
1086,"Chinandega","Nicaragua",12.616700,-87.150000,121793,51.4000000000,0.706
1087,"Davangere","India",14.466600,75.924200,435125,423.8000000000,0.685
1088,"Chinautla","Guatemala",14.700000,-90.500000,124365,167.6000000000,0.662
1089,"Davao","Philippines",7.070000,125.600000,1910167,324.4000000000,0.720
